date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,position_self_entropy,positional_fit,letter_commonness,position_self_entropy_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq,mean_simulate_entropy,1_try_simulate_entropy,2_try_simulate_entropy,3_try_simulate_entropy,4_try_simulate_entropy,5_try_simulate_entropy,6_try_simulate_entropy,7_try_simulate_entropy,rl_1_try_low_training,rl_2_try_low_training,rl_3_try_low_training,rl_4_try_low_training,rl_5_try_low_training,rl_6_try_low_training,rl_7_try_low_training,rl_expected_steps_low_training,rl_1_try_high_training,rl_2_try_high_training,rl_3_try_high_training,rl_4_try_high_training,rl_5_try_high_training,rl_6_try_high_training,rl_7_try_high_training,rl_expected_steps_high_training,semantic_distance,semantic_distance_to_center,rl_1_try_little_training,rl_2_try_little_training,rl_3_try_little_training,rl_4_try_little_training,rl_5_try_little_training,rl_6_try_little_training,rl_7_try_little_training,rl_expected_steps_little_training,feedback_entropy,position_self_information,position_self_information_2_letters
2022/3/16,270,cater,217856,11234,1,7,19,22,19,18,15,101,0,0,0,3,0,0,1,1,7,2.321928094887362,12.91586384545687,2.339793400779363,20,1,0,0.075543175,0.039554318,0.095821727,0.036211699,0,0.3451134353876114,3.104747498787316,0.1032082438468933,4.9399999999999995,0.7591123846129507,17.418125693137522,10.094,7.74,-33.10817729794199,6.043,0.0,0.0055,0.0479,0.1145,0.1325,0.1294,0.5702,5.0447,0.0003,0.0206,0.1314,0.2353,0.2161,0.1868,0.2095,4.873,0.0,0.014,0.161,0.152,0.323,0.311,0.039,0.006,0.086,0.336,0.366,0.15,0.044,0.012,3.748,0.0,0.842,0.136,0.012,0.01,0.0,0.0,2.19,-0.0130479851010945,6.151574396358757,0.004,0.126,0.304,0.364,0.146,0.04,0.016,3.705999999999999,5.43571733181141,1.58496701117547,-11546.180884132122
2022/3/15,269,tease,202855,10024,1,16,32,30,16,6,1,102,0,0,1,2,0,0,2,1,5,1.921928094887362,10.87458449695149,1.662570384968221,10,0,0,0.083008357,0.04902507,0.1091922005571031,0.061281337,0,0.4046457499265671,3.755727131130367,-1.199395299,3.669999999999999,-0.066025095,18.484625992915955,9.524,9.792,-29.063217766887774,4.9715,0.0001,0.0083,0.0847,0.2616,0.3297,0.2034,0.1122,4.4067,0.0003,0.016,0.1519,0.3861,0.3201,0.1054,0.0202,4.089,0.0,0.01,0.179,0.547,0.241,0.022,0.001,0.0,0.098,0.338,0.372,0.138,0.05,0.004,3.716,0.0,0.028,0.898,0.058,0.014,0.002,0.0,3.064,0.0359275584494387,5.663412223734081,0.0,0.106,0.318,0.36,0.176,0.038,0.002,3.7279999999999993,5.062020856049626,1.455220644066909,-4699.622444559797
2022/3/14,268,smelt,185406,9373,0,5,19,33,28,13,2,100,0,0,0,4,0,0,1,2,7,2.321928094887362,20.32037936913896,4.944255906127061,5,0,0,0.063398329,0.030640669,0.087465181,0.016713092,0,0.3297315984964371,3.016110011745249,-0.497308671,4.3500000000000005,0.8605462775222938,22.43711339230503,6.668,6.906,-20.719606905388886,4.9264,0.0002,0.0098,0.1008,0.2852,0.2953,0.174,0.1347,4.6284,0.0,0.0121,0.1245,0.3251,0.3428,0.1522,0.0433,4.254,0.0,0.003,0.133,0.48,0.375,0.009,0.0,0.004,0.13,0.426,0.308,0.108,0.022,0.002,3.46,0.0,0.08,0.45,0.46,0.008,0.002,0.0,3.402,0.0662595938223592,6.225234117082408,0.004,0.124,0.422,0.312,0.116,0.02,0.002,3.48,4.907758801741991,1.0718684717376776,-978.8126479305897
2022/3/13,267,focus,179436,8937,1,4,23,36,24,10,1,99,0,0,0,3,0,0,1,1,10,2.321928094887362,43.76259061200237,5.248682575630477,5,0,0,0.043342618,0.018384401,0.052924791,0.008356546,0,0.4714028835296631,4.467925401200141,-0.679011405,4.15,-0.506247936,20.274763367423443,6.026,4.322,-25.45463867071595,5.2784,0.0,0.0053,0.0602,0.1999,0.2975,0.2596,0.1775,4.2875,0.0003,0.0245,0.192,0.3961,0.2689,0.0941,0.0241,4.351,0.0,0.007,0.103,0.495,0.322,0.073,0.0,0.0,0.1,0.406,0.434,0.054,0.006,0.0,3.46,0.002,0.096,0.748,0.152,0.002,0.0,0.0,3.0559999999999996,-0.1411078768069761,6.532454748020437,0.0,0.112,0.42,0.386,0.078,0.004,0.0,3.442,4.244298366808394,1.3011258197296554,-2638.9321057943234
2022/3/12,266,today,192049,9353,1,7,29,35,20,7,1,100,0,0,0,3,1,0,1,1,9,2.321928094887362,13.56594495862861,4.295445510972751,2,0,0,0.059832869,0.030083565,0.09637883,0.033426184,0,0.5297667145729065,5.636717421514323,-0.905634284,3.93,-1.829740325,18.89684896504748,9.556,6.192,-27.136173125025536,5.0273,0.0001,0.0058,0.0753,0.2442,0.3387,0.2319,0.104,4.2622,0.0003,0.0219,0.1903,0.4048,0.2838,0.0833,0.0156,4.19,0.0,0.008,0.125,0.537,0.329,0.001,0.0,0.004,0.164,0.43,0.336,0.058,0.008,0.0,3.3040000000000003,0.0,0.298,0.67,0.032,0.0,0.0,0.0,2.7340000000000004,-0.1803254567880151,6.487168799615723,0.002,0.186,0.412,0.326,0.064,0.01,0.0,3.2939999999999996,4.791383980752409,1.4112916501042163,-3199.008128723557
2022/3/11,265,watch,226349,12400,1,6,14,18,17,24,20,100,0,0,0,4,0,0,1,3,13,2.321928094887362,20.91513035210404,2.882005993226331,13,0,0,0.051253482,0.016713092,0.06183844,0.030640669,0,0.4283866375684738,5.517969864618105,0.5024957656860352,5.36,0.2099760797625095,21.748136412876875,6.76,5.692,-28.361868187209737,5.8992,0.0,0.0053,0.0436,0.1152,0.1771,0.2001,0.4587,4.5157,0.0002,0.0208,0.1418,0.3458,0.3202,0.1341,0.0371,4.417,0.0,0.005,0.079,0.428,0.47,0.018,0.0,0.002,0.088,0.296,0.366,0.224,0.022,0.002,3.796,0.0,0.01,0.112,0.408,0.454,0.016,0.0,4.354,-0.1090715742370993,6.676247745724079,0.004,0.092,0.326,0.358,0.204,0.016,0.0,3.714,4.134658154244471,1.1495909655837164,-4976.16186987972
2022/3/10,264,lapse,208884,9960,0,8,31,34,19,7,1,100,0,0,1,3,0,0,1,2,7,2.321928094887362,16.39467969245367,6.632964112202266,1,0,0,0.067632312,0.035654596,0.094707521,0.036211699,0,0.3044775247573852,3.143092490863535,-0.954036832,3.91,1.0270815898711994,19.88773663936722,8.66,6.632,-25.466053552565977,4.9316,0.0,0.0101,0.1132,0.2675,0.2882,0.1862,0.1348,4.2446,0.0,0.0313,0.2173,0.3742,0.2539,0.0993,0.024,3.959,0.0,0.013,0.235,0.543,0.198,0.011,0.0,0.01,0.104,0.37,0.372,0.116,0.028,0.0,3.564,0.0,0.038,0.788,0.164,0.01,0.0,0.0,3.146,-0.0019586619097218,6.497094259234538,0.008,0.11,0.378,0.37,0.112,0.02,0.002,3.5359999999999996,5.30064965328151,1.3502643394547542,-3958.681916825277
2022/3/9,263,month,201799,9435,1,5,26,37,22,8,1,100,0,0,0,4,0,0,1,3,10,2.321928094887362,14.36884152694894,2.521064985020766,7,0,0,0.053036212,0.030640669,0.078551532,0.055710306,7,0.6346282601356507,4.978023376388483,-0.787386298,4.04,-3.158799312,19.107554303066095,7.074,6.364,-30.517358860570887,5.4335,0.0002,0.0053,0.0659,0.1975,0.2408,0.2011,0.2892,4.2846,0.0003,0.0224,0.1932,0.3961,0.2779,0.0847,0.0254,4.051,0.0,0.007,0.166,0.6,0.223,0.004,0.0,0.004,0.146,0.436,0.336,0.078,0.0,0.0,3.3380000000000005,0.0,0.778,0.212,0.01,0.0,0.0,0.0,2.232,-0.188033583743451,6.832427005050609,0.002,0.13,0.436,0.34,0.092,0.0,0.0,3.39,4.674265690279362,1.3907569739347196,-6514.03687753843
2022/3/8,262,sweet,207473,9767,1,5,18,31,28,15,2,100,0,0,0,3,0,1,2,2,8,1.921928094887362,18.99848014433276,1.0,9,0,0,0.068635097,0.016713092,0.098050139,0.016713092,0,0.4629816353321075,5.161417849857884,-0.471562564,4.369999999999999,-0.703745082,21.62098224475246,8.208,8.63,-24.505393867540977,5.4691,0.0,0.004,0.0463,0.1666,0.2754,0.2751,0.2326,4.2441,0.0002,0.0225,0.1809,0.4125,0.3029,0.0753,0.0057,4.194,0.0,0.009,0.102,0.58,0.304,0.005,0.0,0.01,0.126,0.36,0.402,0.098,0.004,0.0,3.4640000000000004,0.0,0.01,0.102,0.86,0.028,0.0,0.0,3.906,-0.0829190102338988,7.869166578378756,0.008,0.122,0.366,0.41,0.084,0.01,0.0,3.47,4.189894108454469,1.2204789480008504,-1941.4185854757734
2022/3/7,261,hoard,218595,9823,1,9,30,34,19,7,1,101,0,0,0,3,0,0,2,2,9,2.321928094887362,15.67074537535361,3.950256657752101,2,0,0,0.061281337,0.030083565,0.085793872,0.030640669,0,0.347137713,2.672045383856066,-0.975618601,3.87,0.7457634976199603,20.002021136826382,7.276,6.402,-26.437211435144928,4.8411,0.0,0.0081,0.0947,0.2889,0.3394,0.1941,0.0748,4.3485,0.0006,0.0201,0.1675,0.3807,0.316,0.1033,0.0118,4.003,0.0,0.014,0.216,0.531,0.231,0.008,0.0,0.002,0.13,0.408,0.34,0.102,0.018,0.0,3.464,0.0,0.284,0.544,0.166,0.004,0.002,0.0,2.8960000000000004,0.028554478295216,6.517324303300163,0.002,0.12,0.398,0.314,0.14,0.024,0.002,3.5500000000000003,4.9995295969669815,1.2913097022815268,-3570.8365003431595
2022/3/6,260,cloth,218595,9911,1,8,33,34,17,7,1,101,0,0,0,4,0,0,1,2,10,2.321928094887362,11.57054064454065,3.124244023167829,3,0,0,0.057493036,0.038997214,0.095821727,0.055710306,2,0.5193608283996582,3.785988736162903,-1.014307737,3.84,-1.508089636,21.467082088790953,6.072,5.894,-26.78673406107999,4.6545,0.0002,0.0113,0.1242,0.3284,0.3238,0.1582,0.0539,4.0718,0.0003,0.0322,0.2613,0.3999,0.2226,0.0753,0.0084,4.032,0.0,0.015,0.185,0.568,0.217,0.015,0.0,0.006,0.122,0.398,0.374,0.088,0.012,0.0,3.452,0.0,0.016,0.116,0.84,0.024,0.004,0.0,3.884,-0.0319166763528839,7.0657713992371365,0.002,0.144,0.37,0.384,0.092,0.008,0.0,3.444,4.3561427255291445,1.1112992338839152,-2856.081253136952
2022/3/5,259,brine,229895,10405,1,9,25,29,22,12,3,101,0,0,1,3,0,0,1,2,7,2.321928094887362,10.90745883,3.167511594427492,9,0,0,0.06005571,0.017270195,0.1114206128133705,0.055710306,0,0.40864138,2.522283063522734,-0.70477283,4.15,0.3401840873347662,18.531575122060534,8.642,6.74,-31.25465346714908,5.5406,0.0,0.0044,0.0544,0.1706,0.2424,0.2232,0.305,4.979,0.0001,0.0103,0.0836,0.2418,0.3362,0.2367,0.0913,4.436,0.0,0.02,0.125,0.408,0.322,0.096,0.029,0.0,0.082,0.354,0.384,0.148,0.028,0.004,3.698,0.0,0.012,0.082,0.862,0.044,0.0,0.0,3.938,0.0378480024687524,6.547484313435244,0.0,0.088,0.33,0.388,0.17,0.024,0.0,3.712,5.205798178643392,1.4256164320737157,-7170.82133352412
2022/3/4,258,ahead,203730,9396,1,5,20,35,26,12,2,101,0,1,0,2,0,0,2,1,9,1.921928094887362,13.03950565563469,3.099586409417042,3,0,0,0.069749304,0.030083565,0.079108635,0.055710306,0,0.5281173050403595,5.296842962816827,-0.559554636,4.27,-1.818863468,20.704837493823288,7.094,7.876,-23.97444224900067,4.8418,0.0,0.0059,0.0754,0.2811,0.392,0.1998,0.0458,4.0853,0.0002,0.023,0.212,0.4651,0.2588,0.0376,0.0033,4.163,0.0,0.004,0.11,0.608,0.275,0.003,0.0,0.002,0.106,0.368,0.338,0.164,0.022,0.0,3.622,0.0,0.008,0.392,0.564,0.036,0.0,0.0,3.628,-0.1508324146813653,7.059298654533154,0.002,0.11,0.334,0.358,0.174,0.02,0.002,3.66,4.553561038063912,1.1994111548980773,-2041.0564982733295
2022/3/3,257,mourn,240018,10465,1,8,29,34,19,8,1,100,0,0,0,3,0,0,2,2,7,2.321928094887362,14.52549092050613,2.664213562373095,4,0,0,0.05281337,0.030640669,0.080222841,0.044568245,0,0.3724427074193954,3.405777494451297,-0.930265903,3.919999999999999,0.5788923970929396,19.08958130361851,7.302,5.084,-26.997446723281875,4.8911,0.0002,0.0098,0.1026,0.2747,0.3096,0.205,0.0981,4.1119,0.0003,0.0296,0.223,0.429,0.2512,0.0569,0.01,3.817,0.0,0.012,0.28,0.588,0.119,0.001,0.0,0.002,0.116,0.478,0.306,0.09,0.008,0.0,3.3899999999999997,0.0,0.01,0.616,0.304,0.07,0.0,0.0,3.4339999999999997,-0.0010306355228745,6.893771054161393,0.004,0.108,0.452,0.342,0.078,0.016,0.0,3.43,4.885796867607831,1.379622376451517,-3991.806388902705
2022/3/2,256,nasty,257304,10813,1,7,26,31,21,11,2,99,0,0,0,4,1,0,1,3,8,2.321928094887362,26.56206538170824,2.565324293440291,9,0,0,0.058607242,0.033983287,0.076880223,0.016713092,0,0.4537131667137146,4.353286621231653,-0.753608406,4.1,-0.389594973,19.005745808499803,8.552,6.456,-30.03117767192976,5.2625,0.0,0.0092,0.0795,0.216,0.2597,0.2061,0.2295,4.1822,0.0001,0.027,0.2203,0.4124,0.2438,0.0762,0.0202,3.997,0.0,0.012,0.212,0.564,0.191,0.021,0.0,0.004,0.132,0.362,0.336,0.126,0.04,0.0,3.5679999999999996,0.0,0.026,0.938,0.03,0.006,0.0,0.0,3.016,-0.0339994892703416,6.610658900286712,0.004,0.116,0.38,0.344,0.106,0.048,0.002,3.584,5.1477867155994765,1.4059284554860376,-5715.551926922646
2022/3/1,255,rupee,240137,10577,1,2,17,35,30,13,2,100,0,0,1,2,0,1,2,1,7,1.921928094887362,17.52850684910914,3.25,1,0,0,0.070194986,0.035654596,0.08913649,0.036211699,0,0.4257896870374679,1.768955396864122,-0.389431179,4.42,0.2271013947633502,19.552540217132968,8.606,7.216,-24.78882933063148,5.069,0.0,0.0054,0.0665,0.2269,0.3581,0.2411,0.102,4.5327,0.0002,0.0129,0.1155,0.3481,0.3871,0.1211,0.0151,4.485,0.0,0.002,0.064,0.415,0.485,0.034,0.0,0.004,0.086,0.378,0.39,0.126,0.012,0.004,3.6,0.0,0.008,0.442,0.488,0.06,0.002,0.0,3.606,0.0066113752600724,8.192338694742897,0.008,0.09,0.35,0.414,0.114,0.018,0.006,3.613999999999999,4.28040969755244,1.3702100629503309,-1977.6638890988665
2022/2/28,254,choke,251094,10521,1,8,30,36,18,6,1,100,1,0,1,3,0,0,1,2,14,2.321928094887362,13.29834952,3.209447099,5,0,0,0.054930362,0.019498607,0.1114206128133705,0.030640669,0,0.3043074458837509,3.811662135920179,-0.980504453,3.859999999999999,1.0282031569750778,20.59017166934906,7.34,5.97,-27.767480583183566,5.4654,0.0002,0.0081,0.0675,0.1753,0.2412,0.2146,0.2931,4.431,0.0002,0.0244,0.1546,0.3462,0.3327,0.1234,0.0185,4.068,0.0,0.008,0.113,0.682,0.197,0.0,0.0,0.006,0.106,0.374,0.39,0.11,0.012,0.002,3.536,0.0,0.004,0.088,0.858,0.05,0.0,0.0,3.954,-0.0083140080144072,6.993477571884309,0.006,0.108,0.35,0.394,0.128,0.014,0.0,3.572,4.434125159402246,1.2148666903293552,-3997.874983931333
2022/2/27,253,chant,250413,10438,1,9,33,33,16,7,1,100,0,0,0,4,0,0,1,2,10,2.321928094887362,10.34369062013147,3.874341287815239,9,0,0,0.057715877,0.038997214,0.1008356545961003,0.072423398,0,0.4050953775644302,3.360020003890622,-1.051424503,3.81,-0.068990116,20.457955227844018,7.148,6.57,-30.315070265545497,5.5371,0.0001,0.0068,0.0602,0.1651,0.2366,0.219,0.3122,4.5984,0.0,0.0164,0.1469,0.3248,0.3036,0.1504,0.0579,4.265,0.0,0.01,0.108,0.525,0.324,0.03,0.003,0.002,0.166,0.42,0.316,0.078,0.016,0.002,3.358,0.0,0.046,0.896,0.058,0.0,0.0,0.0,3.0120000000000005,-0.0019809747874455,6.633451946247896,0.002,0.17,0.402,0.32,0.086,0.018,0.002,3.38,4.683296997300892,1.2132897772713809,-6582.355056864393
2022/2/26,252,spill,248363,10087,1,5,26,34,22,10,2,100,0,0,0,4,0,1,1,2,7,1.921928094887362,15.55026737967914,2.869117827667911,9,0,0,0.053259053,0.035654596,0.085793872,0.030640669,0,0.3876084715127945,3.928322038497825,-0.706618726,4.13,0.4788833733448822,22.484795828764337,6.856,4.658,-25.525220978343857,5.3049,0.0002,0.0057,0.0595,0.1894,0.2905,0.2782,0.1765,4.4944,0.0003,0.019,0.1458,0.3376,0.3386,0.1356,0.0231,4.423,0.0,0.003,0.07,0.458,0.439,0.03,0.0,0.002,0.094,0.384,0.338,0.158,0.024,0.0,3.628,0.0,0.04,0.924,0.036,0.0,0.0,0.0,2.9960000000000004,-0.0520946281794201,7.358974429973492,0.002,0.094,0.388,0.354,0.14,0.022,0.0,3.6020000000000003,4.020202436508772,1.0838546169789365,-2424.0053482702842
2022/2/25,251,vivid,255907,11687,1,2,10,29,33,21,4,100,2,0,0,3,0,0,1,1,12,1.521928094887362,30.77514492753623,4.628856844647881,2,0,0,0.034317549,0.013927577,0.044568245,0.016713092,0,0.398644683,3.313023441214398,-0.060111165,4.78,0.4061062480768252,23.043342837887387,5.38,4.03,-25.955728649532656,5.2784,0.0,0.005,0.046,0.1738,0.3395,0.3122,0.1235,4.5702,0.0001,0.012,0.1152,0.3426,0.3742,0.1322,0.0237,4.605,0.0,0.001,0.04,0.364,0.543,0.052,0.0,0.002,0.108,0.44,0.42,0.028,0.002,0.0,3.37,0.0,0.052,0.884,0.062,0.002,0.0,0.0,3.014,-0.0275627088326056,6.695383393150856,0.004,0.118,0.42,0.418,0.038,0.002,0.0,3.3739999999999997,2.642939104620918,1.0272974990516135,-2451.4868198004183
2022/2/24,250,bloke,250674,10405,1,6,21,32,25,12,2,99,1,0,1,3,0,0,1,2,11,2.321928094887362,14.24635818063215,2.909084675395885,4,0,0,0.055153203,0.017270195,0.1091922005571031,0.030640669,0,0.3388523936271667,3.670232043092597,-0.607181132,4.2299999999999995,0.8004001608338949,20.425324566565735,7.406,5.26,-26.281666403335233,4.9342,0.0,0.0068,0.0813,0.273,0.3421,0.2034,0.0934,4.5039,0.0004,0.0174,0.1534,0.3316,0.3274,0.1435,0.0263,4.056,0.0,0.016,0.206,0.496,0.27,0.012,0.0,0.004,0.096,0.358,0.34,0.162,0.04,0.0,3.68,0.0,0.01,0.63,0.342,0.016,0.002,0.0,3.370000000000001,0.0652677683785223,6.786961080426572,0.006,0.104,0.352,0.352,0.152,0.034,0.0,3.642,4.584967151982206,1.23333477298093,-2656.2764265441683
2022/2/23,249,trove,277576,11411,1,5,16,24,25,22,8,101,1,0,1,3,0,0,1,2,8,2.321928094887362,13.93343551770949,3.405308196158574,8,0,0,0.067520891,0.013927577,0.1114206128133705,0.027855153,0,0.3592857927083969,2.547106647247766,-0.087397277,4.79,0.6656542765261118,21.88703113106769,7.538,7.248,-25.705072443258207,5.4939,0.0,0.0077,0.0537,0.1661,0.2457,0.2631,0.2637,5.1507,0.0004,0.0103,0.0653,0.1999,0.3296,0.2753,0.1192,4.464,0.0,0.005,0.086,0.405,0.454,0.044,0.006,0.002,0.076,0.362,0.374,0.13,0.048,0.008,3.729999999999999,0.0,0.026,0.782,0.188,0.004,0.0,0.0,3.1700000000000004,0.0152364342117501,6.384680487666962,0.002,0.072,0.35,0.374,0.142,0.054,0.006,3.7679999999999993,4.733979103745271,1.1598932598650882,-3369.0335076669585
2022/2/22,248,thorn,306356,11814,1,14,38,30,12,4,0,99,0,0,0,4,0,0,1,2,8,2.321928094887362,12.96845297805643,3.101229586821916,5,0,0,0.06183844,0.038997214,0.088022284,0.044568245,0,0.2775173246860504,3.708474649482741,-1.378560901,3.5,1.2048677714695315,20.47890629144228,6.49,7.08,-26.224749212744275,4.6899,0.0002,0.01,0.1079,0.3362,0.3253,0.1681,0.0523,3.9424,0.0002,0.0299,0.2614,0.4751,0.2042,0.0276,0.0016,3.764,0.0,0.01,0.313,0.58,0.097,0.0,0.0,0.002,0.138,0.474,0.302,0.076,0.008,0.0,3.336,0.0,0.016,0.85,0.104,0.028,0.002,0.0,3.15,-0.0100952888356438,6.732497462821216,0.002,0.136,0.474,0.308,0.074,0.006,0.0,3.334,4.8772333288789955,1.205624517252638,-2981.9050335739953
2022/2/21,247,other,278731,10887,1,9,26,30,21,10,2,99,0,1,0,3,0,0,1,2,8,2.321928094887362,62.69976744186046,2.394122805635369,4,1,0,0.072534819,0.038997214,0.0545961,0.005571031,6,0.6367801308631897,5.865934891430907,-0.810809195,4.04,-3.286767217,24.243974803253693,5.27,8.27,-23.54570121997664,4.8962,0.0,0.0072,0.0928,0.282,0.331,0.1886,0.0984,4.0529,0.0003,0.03,0.2512,0.4303,0.2232,0.0532,0.0118,3.758,0.0,0.016,0.285,0.624,0.075,0.0,0.0,0.008,0.084,0.316,0.306,0.224,0.05,0.012,3.852,0.0,0.878,0.034,0.058,0.028,0.002,0.0,2.2420000000000004,-0.2082745876261366,7.006265792860314,0.006,0.102,0.306,0.288,0.22,0.068,0.01,3.858,4.873723658915731,0.9520125091939696,-5937.761795763953
2022/2/20,246,tacit,273306,11094,1,4,21,32,26,14,3,101,0,0,0,3,0,0,1,1,7,1.921928094887362,16.54955314009662,3.686084602562989,0,0,0,0.065961003,0.039554318,0.086908078,0.025069638,0,0.2936571910977363,2.194924129136403,-0.466938853,4.369999999999999,1.098435133238047,19.455896136560185,8.738,7.208,-26.99365089677805,5.5724,0.0,0.0032,0.0491,0.1498,0.2561,0.2536,0.2882,4.7827,0.0001,0.0107,0.1083,0.2944,0.3273,0.1922,0.067,4.55,0.001,0.008,0.044,0.374,0.534,0.038,0.001,0.0,0.104,0.396,0.378,0.118,0.004,0.0,3.522,0.0,0.03,0.9,0.06,0.008,0.002,0.0,3.052,0.0152068428260321,7.440217198024447,0.0,0.13,0.366,0.4,0.098,0.006,0.0,3.4840000000000004,4.465881783184004,1.3655815850507185,-3892.4568115276406
2022/2/19,245,swill,282327,11241,1,1,8,19,31,30,10,100,0,0,0,4,0,1,1,2,8,1.921928094887362,20.98966131907308,2.103553390593274,8,0,0,0.049470752,0.016713092,0.083008357,0.016713092,0,0.3372533738613129,2.990804146480479,0.4008997082710266,5.28,0.810944727,22.867592991042972,6.728,4.744,-24.633927237786356,5.4862,0.0002,0.0038,0.0464,0.1582,0.2758,0.2818,0.2338,5.8508,0.0,0.0025,0.0331,0.0863,0.1944,0.3566,0.3271,5.462,0.0,0.001,0.018,0.078,0.412,0.403,0.088,0.004,0.082,0.388,0.334,0.168,0.024,0.0,3.652,0.0,0.02,0.85,0.114,0.016,0.0,0.0,3.126,0.0996147726237784,5.839235665777,0.004,0.092,0.382,0.33,0.166,0.024,0.002,3.642,3.815240583094863,1.0697049906395422,-2005.9341636556674
2022/2/18,244,dodge,265238,10220,1,3,15,29,27,19,7,101,0,0,1,3,0,0,1,2,8,1.921928094887362,18.84557144775719,4.100398259524058,7,0,0,0.053036212,0.028412256,0.091364903,0.033426184,0,0.4069399088621139,3.890624648907575,-0.081147611,4.760000000000001,-0.081153682,20.29508256956512,7.672,6.146,-26.01806044717157,5.6968,0.0,0.004,0.0413,0.1221,0.2322,0.2873,0.3131,4.6887,0.0002,0.0125,0.1113,0.3043,0.3638,0.1619,0.046,4.633,0.001,0.001,0.056,0.343,0.505,0.093,0.001,0.0,0.08,0.302,0.42,0.172,0.026,0.0,3.762,0.0,0.002,0.09,0.842,0.058,0.008,0.0,3.98,-0.0448637135972976,7.5678931586891505,0.0,0.078,0.324,0.376,0.176,0.044,0.002,3.79,3.94756092510537,1.2832934125055535,-3046.4607634229274
2022/2/17,243,shake,342003,12767,1,6,16,23,24,21,9,100,1,0,1,3,0,0,1,2,12,2.321928094887362,12.76420252598129,5.274754878398197,14,0,0,0.059721448,0.019498607,0.1175487465181058,0.030640669,0,0.4019313991069794,4.597615293399442,-0.066442311,4.8,-0.048125596,19.442727372287887,8.844,6.812,-28.33135347279175,5.8087,0.0001,0.0056,0.047,0.1282,0.1944,0.2013,0.4234,4.8562,0.0002,0.027,0.1367,0.2469,0.2499,0.2203,0.119,4.983,0.0,0.005,0.104,0.22,0.288,0.34,0.043,0.002,0.104,0.336,0.38,0.164,0.014,0.0,3.642,0.0,0.876,0.118,0.006,0.0,0.0,0.0,2.13,-0.0575839350493082,6.499653988101036,0.004,0.082,0.35,0.39,0.148,0.026,0.0,3.674,5.088037863242126,1.3520796578356915,-4822.931681258703
2022/2/16,242,caulk,289721,10740,1,4,20,31,26,15,3,100,1,0,0,3,0,0,2,2,11,2.321928094887362,13.71504329004329,2.888724621,1,0,0,0.04913649,0.019498607,0.083008357,0.044568245,0,0.362977797,2.437962177822698,-0.443944216,4.4,0.6413077469414856,20.572757515429103,7.806,3.702,-24.6033667967256,5.3262,0.0,0.008,0.0755,0.1997,0.2478,0.2371,0.2319,5.0908,0.0,0.0067,0.0846,0.2295,0.3057,0.2374,0.1361,4.852,0.0,0.004,0.067,0.238,0.46,0.226,0.005,0.004,0.118,0.424,0.34,0.096,0.016,0.002,3.4619999999999997,0.0,0.02,0.522,0.366,0.076,0.012,0.004,3.5500000000000003,0.0481341884886371,7.920425087370869,0.004,0.13,0.416,0.334,0.088,0.026,0.002,3.4579999999999997,4.520804462432443,1.2632976302322816,-3666.4659614770144
2022/2/15,241,aroma,287836,10343,1,6,25,33,22,11,2,100,0,1,1,2,0,0,1,1,7,1.921928094887362,18.7052707,4.268366828803197,4,0,0,0.071309192,0.030640669,0.077437326,0.025069638,2,0.5443285495042801,3.136932182158717,-0.705981851,4.140000000000001,-1.925766802,20.045775177217507,7.236,6.45,-28.32996275758275,5.2582,0.0001,0.0038,0.0567,0.2095,0.3155,0.2359,0.1785,4.5049,0.0,0.0151,0.1378,0.3616,0.3308,0.122,0.0327,3.966,0.0,0.012,0.204,0.603,0.168,0.013,0.0,0.002,0.092,0.346,0.374,0.16,0.024,0.002,3.677999999999999,0.0,0.014,0.16,0.546,0.252,0.02,0.008,4.128,0.0192764060783017,7.113288054796644,0.002,0.106,0.306,0.374,0.18,0.03,0.002,3.722,4.8220171720576825,1.2816966192198034,-4469.363051690059
