date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,mean_simulate,1_try_simulate,2_try_simulate,3_try_simulate,4_try_simulate,5_try_simulate,6_try_simulate,7_try_simulate,position_self_information,positional_fit,letter_commonness,position_self_information_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq
2022/8/15,422,poker,35376,3180,0,4,17,30,27,17,5,100,1,0,0,3,0,0,1,1,11,2.321928094887362,26.20077828097872,2.128308269,13,1,0,0.061281337,0.019498607,0.086908078,0.011142061,1,0.3677814096212387,4.205647994528176,-0.251356959,4.61,0.17707289,5.4134,0.0002,0.0086,0.0696,0.1773,0.2551,0.2219,0.2673,19.636545109985924,8.272,5.78,-29.533561008847567,5.7997,0.0001,0.005,0.0446,0.1308,0.1989,0.2061,0.4145,5.0111,0.0002,0.0156,0.1087,0.2547,0.2665,0.1778,0.1765
2022/8/14,421,khaki,31652,2968,0,2,17,33,28,16,4,100,2,0,1,3,0,0,1,2,16,1.921928094887362,70.20613108,3.75,4,0,0,0.044679666,0.019498607,0.051253482,0.005571031,8,0.5780981361865998,2.925302597724047,-0.260165095,4.590000000000001,-2.148456761,4.8662,0.0001,0.0097,0.082,0.2618,0.3782,0.2149,0.0533,21.64229621661492,4.752,4.554,-24.78501846327547,5.5883,0.0001,0.0041,0.0393,0.1366,0.2552,0.3132,0.2515,4.6972,0.0002,0.0103,0.1013,0.3064,0.3784,0.1689,0.0345
2022/8/13,420,hunky,35276,3185,0,1,11,33,25,22,7,99,1,0,0,4,1,0,1,3,15,2.321928094887362,21.86512011919393,2.030604373718116,7,0,0,0.035431755,0.019498607,0.06183844,0.030640669,0,0.4077283471822738,2.925302597724047,0.023278058,4.91,0.346204986,4.9593,0.0002,0.0083,0.0935,0.2802,0.287,0.2094,0.1214,20.270884058939657,6.962,3.668,-27.518441375676325,5.398,0.0,0.0047,0.0552,0.2027,0.2669,0.2158,0.2547,4.7819,0.0,0.0086,0.0933,0.3201,0.3402,0.1612,0.0766
2022/8/12,419,label,34198,3076,0,4,18,32,29,15,2,100,0,0,0,3,0,0,1,1,7,1.921928094887362,20.65534436493738,5.258573820165518,6,0,0,0.066629526,0.017270195,0.075766017,0.022284123,1,0.449980417,3.838376805622591,-0.424712241,4.43,-0.36497975,5.4837,0.0001,0.008,0.0544,0.1562,0.261,0.2675,0.2528,19.340108865082705,8.752,6.044,-29.75496065026321,5.9588,0.0,0.0037,0.0337,0.1017,0.1794,0.224,0.4575,4.7302,0.0001,0.0141,0.1096,0.2992,0.3373,0.1881,0.0516
2022/8/11,418,glean,37301,3243,0,6,23,37,24,8,1,99,0,0,0,3,0,0,2,2,6,2.321928094887362,15.13001558687991,4.354462505347698,4,0,0,0.066183844,0.028412256,0.075766017,0.044568245,0,0.3870445340871811,1.768955396864122,-0.738963604,4.1,0.4826021989209134,4.5002,0.0,0.0151,0.149,0.3508,0.3187,0.1385,0.0279,20.153569184091488,7.018,6.734,-27.427426153895578,5.0489,0.0003,0.0074,0.0921,0.2434,0.2936,0.2265,0.1367,4.5963,0.0001,0.0102,0.1235,0.3468,0.3372,0.1433,0.0389
2022/8/10,417,cling,37654,3312,0,4,20,34,27,13,2,100,0,0,0,4,0,0,1,2,8,2.321928094887362,18.53578088578088,2.934904195,9,0,0,0.04724234,0.028412256,0.084679666,0.019498607,1,0.362479082,3.402423852443709,-0.500219524,4.35,0.212038529,5.1049,0.0002,0.0091,0.0758,0.2276,0.3128,0.2368,0.1377,22.250546458805317,5.762,4.51,-29.299407700994266,5.4383,0.0,0.005,0.0531,0.1734,0.277,0.2501,0.2414,4.6991,0.0,0.0175,0.147,0.3058,0.2771,0.1538,0.0988
2022/8/9,416,patty,36223,3019,0,2,16,39,29,12,1,99,0,0,0,4,1,1,1,3,10,1.921928094887362,14.26521476855328,3.544622691,20,0,0,0.060612813,0.033983287,0.08913649,0.036211699,0,0.3581315279006958,4.043882589963898,-0.452229381,4.38,0.6732659534488175,5.5168,0.0,0.0053,0.0476,0.1612,0.268,0.2467,0.2712,18.23491183814624,9.388,6.038,-30.88566011326877,6.0281,0.0,0.0034,0.0264,0.0977,0.1777,0.2008,0.494,5.0616,0.0,0.0102,0.0845,0.2387,0.3015,0.2303,0.1348
2022/8/8,415,unfit,35516,3187,0,3,24,38,25,9,1,100,0,1,0,3,0,0,1,2,8,2.321928094887362,35.83113810741688,2.898810395,5,0,1,0.046462396,0.018384401,0.0545961,0.011142061,0,0.2768061175942421,3.194924129136404,-0.655155838,4.18,1.209557751,4.4555,0.0,0.0147,0.1487,0.3608,0.3375,0.1188,0.0195,26.49774595327975,4.852,5.554,-20.91321667413345,4.7243,0.0,0.0091,0.0978,0.3142,0.3642,0.168,0.0467,4.0755,0.0,0.0259,0.2265,0.4398,0.2635,0.0426,0.0017
2022/8/7,414,smear,36223,3190,0,2,16,39,29,12,2,100,0,0,0,3,0,0,2,2,7,2.321928094887362,20.13540074094154,3.742375276565133,4,0,0,0.06908078,0.030640669,0.085236769,0.016713092,0,0.3062441885471344,3.341052164814641,-0.396431625,4.43,1.0154315127754625,4.553,0.0002,0.0221,0.1754,0.3158,0.2651,0.1561,0.0653,21.058202252297235,7.808,7.12,-23.788938926497245,4.9684,0.0,0.0096,0.1002,0.2653,0.2943,0.1983,0.1323,4.6858,0.0003,0.0211,0.1558,0.2596,0.3,0.2049,0.0583
2022/8/6,413,alien,38841,3395,3,17,31,29,15,4,0,99,0,1,0,2,0,0,2,1,5,2.321928094887362,12.06289514748817,4.504941209459271,3,1,0,0.071866295,0.04902507,0.09637883,0.044568245,0,0.3768604040145874,4.241224148789373,-1.347256422,3.4800000000000004,0.5497603651702905,4.4266,0.0001,0.0193,0.1659,0.3602,0.3085,0.1151,0.0309,18.563702071415587,8.492,7.724,-29.55541894506192,5.004,0.0,0.01,0.0966,0.262,0.2922,0.1892,0.15,4.1287,0.0002,0.0306,0.2385,0.3995,0.247,0.0706,0.0136
2022/8/5,412,buggy,37350,3428,0,1,9,29,34,22,5,100,0,0,0,4,1,1,1,3,12,1.921928094887362,21.74411331199146,1.619677166154769,9,0,0,0.028746518,0.017270195,0.06183844,0.025069638,0,0.3567932397127151,3.399044111792328,0.065531552,4.920000000000001,0.6820911530463608,5.3653,0.0001,0.0069,0.0681,0.2295,0.2384,0.1619,0.2951,21.42536916867341,7.026,2.012,-24.748032293651285,5.7179,0.0,0.0035,0.0385,0.1493,0.2258,0.2111,0.3718,5.1621,0.0001,0.0115,0.0948,0.2467,0.2242,0.2121,0.2106
2022/8/4,411,rhyme,37229,3336,0,4,22,39,25,8,1,99,0,0,1,4,1,0,1,4,13,2.321928094887362,22.44406280933678,2.486067977,4,0,0,0.056155989,0.030640669,0.079108635,0.022284123,1,0.3790059447288513,3.645942581291861,-0.668979108,4.16,0.1030538830058675,4.2614,0.0,0.0186,0.1835,0.3967,0.3254,0.0707,0.0051,23.224063533376828,5.602,5.832,-17.70471421292258,4.6234,0.0,0.0091,0.1148,0.3489,0.3463,0.1326,0.0483,4.1113,0.0002,0.0295,0.2233,0.4292,0.2504,0.0584,0.009
2022/8/3,410,youth,38381,3327,1,5,17,31,29,15,3,101,0,0,0,3,1,0,2,2,11,2.321928094887362,46.12138811079988,2.103553390593274,5,0,0,0.051030641,0.033983287,0.071309192,0.005571031,1,0.428852579,4.225827305975702,-0.390496254,4.4399999999999995,-0.225654463,4.5311,0.0001,0.0169,0.1385,0.3472,0.3216,0.145,0.0307,23.00370561357802,5.782,5.478,-25.914566705892824,4.9869,0.0002,0.0097,0.0952,0.2521,0.3064,0.2135,0.1229,4.3644,0.0002,0.0215,0.1762,0.3545,0.3241,0.1104,0.0131
2022/8/2,409,coyly,34909,3380,0,0,4,17,28,35,15,99,0,0,0,4,1,0,1,3,13,1.921928094887362,17.01557350212812,3.91227766,3,1,0,0.048802228,0.033983287,0.091922006,0.022284123,2,0.4441832154989242,1.893894133472422,0.7846522331237793,5.71,-0.579780895,5.0643,0.0,0.0096,0.0702,0.2298,0.338,0.2415,0.1109,20.733598945678317,8.124,3.652,-26.38584705014418,5.7125,0.0001,0.004,0.0402,0.1335,0.2402,0.2252,0.3568,5.8726,0.0,0.0018,0.0372,0.1184,0.2162,0.182,0.4444
2022/8/1,408,quart,36662,3303,0,5,20,33,27,13,2,100,1,0,0,3,0,0,2,2,14,2.321928094887362,33.86336182114142,4.061260047616649,6,0,0,0.054818942,0.002785515,0.076880223,0.008356546,0,0.4145600587129593,3.32121792,-0.522577465,4.33,0.3011539884125195,4.7974,0.0001,0.0104,0.1016,0.2825,0.3457,0.2047,0.055,23.620300326761843,6.414,5.216,-25.11410514906028,5.3145,0.0,0.0065,0.0636,0.1945,0.2918,0.2315,0.2121,4.7732,0.0004,0.0116,0.108,0.2731,0.3574,0.2003,0.0492
2022/7/31,407,cramp,39250,3369,1,8,26,33,19,10,2,99,0,0,0,4,0,0,1,2,11,2.321928094887362,19.54773222482525,3.771664860857595,7,0,0,0.053816156,0.030640669,0.075766017,0.022284123,0,0.2988947093486785,3.450196634,-0.817968845,4.04,1.0638968743073711,4.7785,0.0001,0.0122,0.1179,0.3006,0.3096,0.1673,0.0923,23.433805678233732,5.938,4.256,-26.607356278486428,5.1412,0.0,0.0052,0.076,0.2377,0.3022,0.2113,0.1676,4.9955,0.0002,0.0115,0.1007,0.2594,0.2853,0.1942,0.1487
2022/7/30,406,bluff,37353,3171,0,2,14,42,31,10,1,100,0,0,0,4,0,1,1,2,13,1.921928094887362,49.74714285714285,2.380362815821457,4,0,0,0.030417827,0.017270195,0.054038997,0.008356546,0,0.39117564,3.794261262128892,-0.426662028,4.380000000000001,0.4553600613187778,4.6188,0.0001,0.009,0.1113,0.3368,0.3682,0.1436,0.031,26.87013727754962,4.078,2.508,-22.008636519755623,4.965,0.0002,0.0055,0.0584,0.2496,0.3991,0.2257,0.0615,4.2319,0.0002,0.0178,0.1545,0.4663,0.3063,0.0484,0.0065
2022/7/29,405,upset,37791,3213,0,5,30,38,20,6,1,100,0,1,0,3,0,0,1,2,7,2.321928094887362,27.70790973435059,3.619117827667911,5,0,0,0.059052925,0.035654596,0.064623955,0.022284123,0,0.410863972,4.871732011747564,-0.874179482,3.97,0.3255274423682107,4.1378,0.0001,0.0249,0.2076,0.4407,0.2625,0.0596,0.0046,24.692196608782503,5.886,6.556,-21.007711692409103,4.4756,0.0001,0.0121,0.1341,0.3853,0.3297,0.1116,0.0271,3.8502,0.0001,0.0405,0.3072,0.4466,0.1755,0.0271,0.003
2022/7/28,404,stomp,40650,3490,0,7,26,32,21,11,2,99,0,0,0,4,0,0,1,2,9,2.321928094887362,21.73408123,3.399064015,6,0,0,0.052367688,0.030640669,0.076880223,0.022284123,0,0.3465791016817093,3.428554709300867,-0.743874788,4.13,0.7494472035966535,4.5187,0.0001,0.0114,0.1492,0.3762,0.2851,0.1281,0.0499,25.23639569882559,5.474,5.448,-24.018275919510245,5.1548,0.0,0.0066,0.0872,0.2534,0.2664,0.1704,0.216,4.6018,0.0001,0.0155,0.1488,0.3494,0.2695,0.1377,0.079
2022/7/27,403,motto,38384,3285,0,1,11,36,36,14,1,99,0,0,1,3,0,1,1,2,7,1.521928094887362,19.70745204686381,2.707106781186547,3,0,0,0.064735376,0.030640669,0.067966574,0.030640669,0,0.3829535543918609,3.708474649482741,-0.249040842,4.56,0.5095797308792385,5.0908,0.0001,0.0063,0.0585,0.2289,0.3513,0.2538,0.1011,18.91713138972901,6.524,7.11,-29.6265705226746,5.6112,0.0001,0.0023,0.0302,0.1379,0.2853,0.2716,0.2726,4.6843,0.0,0.0082,0.095,0.3258,0.38,0.1573,0.0337
2022/7/26,402,cinch,39171,3507,0,2,15,24,22,25,13,101,0,0,0,4,0,0,1,3,12,1.921928094887362,15.78818320504819,3.593967398012269,10,0,0,0.044791086,0.038997214,0.065738162,0.052924791,0,0.3112128973007202,3.554285231874889,0.2743610739707947,5.16,0.9826658895813876,5.267,0.0,0.0111,0.0945,0.2099,0.2338,0.2022,0.2485,20.65872738647959,6.554,5.074,-27.925669812363743,5.7446,0.0,0.007,0.0591,0.1471,0.1818,0.1791,0.4259,5.5977,0.0001,0.009,0.0692,0.158,0.1782,0.2495,0.336
2022/7/25,401,elope,39228,3339,0,4,22,32,26,13,2,99,0,1,1,2,0,0,1,1,7,1.921928094887362,20.28408545335943,3.770690632574555,3,0,0,0.075431755,0.035654596,0.101949861,0.022284123,0,0.3709137201309204,3.124343054850696,-0.535997868,4.32,0.5889751416946531,4.7001,0.0,0.012,0.1135,0.3026,0.3452,0.1877,0.039,22.468811572338534,6.466,7.774,-24.826617145374136,5.013,0.0,0.0058,0.0725,0.2401,0.3541,0.2395,0.088,4.8401,0.0,0.008,0.0954,0.2671,0.3591,0.2188,0.0516
2022/7/24,400,power,39813,3401,2,6,19,29,24,15,4,99,0,0,0,3,0,0,1,1,10,2.321928094887362,22.61077828097872,2.5,16,1,0,0.060724234,0.016713092,0.087465181,0.013927577,0,0.4073298960924149,5.172704874676883,-0.461603582,4.37,0.3488325294189083,5.689,0.0001,0.0086,0.0525,0.1447,0.2126,0.1981,0.3834,20.325616014047817,8.232,6.098,-29.263747253639828,5.9572,0.0,0.0035,0.0333,0.1055,0.1918,0.192,0.4739,4.8167,0.0004,0.0167,0.1312,0.2896,0.2634,0.177,0.1217
2022/7/23,399,midge,36769,3111,0,2,18,39,28,10,2,99,0,0,1,3,0,0,1,2,9,2.321928094887362,18.16613410760373,2.892788867148091,6,0,0,0.049693593,0.028412256,0.080222841,0.033426184,0,0.3260008424520492,3.308867481,-0.457179904,4.359999999999999,0.885148353,4.4607,0.0,0.016,0.1426,0.3598,0.3454,0.1187,0.0175,20.275505880062997,7.094,5.67,-26.02596258366942,5.0759,0.0,0.0082,0.0718,0.2331,0.3282,0.2402,0.1185,4.5879,0.0001,0.0134,0.1276,0.3353,0.3444,0.1394,0.0398
2022/7/22,398,tryst,43099,3665,0,3,26,41,23,6,1,100,0,0,0,5,1,0,0,5,8,1.921928094887362,18.13337980272763,2.571345821,3,0,0,0.060501393,0.033983287,0.079665738,0.022284123,0,0.3340236008167266,2.614053436878379,-0.74314785,4.08,0.8322431231719378,4.231,0.0002,0.0142,0.1571,0.4612,0.3191,0.0466,0.0016,23.271970969842258,5.682,6.482,-22.064079609123368,4.5021,0.0001,0.0068,0.0972,0.4016,0.3859,0.0979,0.0105,4.3074,0.0,0.0069,0.1207,0.4726,0.3586,0.0403,0.0009
2022/7/21,397,aphid,39086,3367,0,6,24,36,23,9,2,100,0,1,0,3,0,0,1,2,11,2.321928094887362,51.70329757199322,5.128394563711913,2,0,0,0.050027855,0.030083565,0.046796657,0.005571031,0,0.3488703519105911,1.990804146480479,-0.695949614,4.1499999999999995,0.7343377968340413,4.3961,0.0002,0.017,0.1495,0.3857,0.3316,0.0994,0.0166,24.610502716982285,5.022,5.482,-20.416665599935456,4.7957,0.0,0.0089,0.0917,0.2999,0.3588,0.1757,0.065,4.4599,0.0001,0.0115,0.1414,0.3733,0.3454,0.1057,0.0226
2022/7/20,396,trite,42237,3685,0,4,14,22,22,23,15,100,0,0,1,3,0,0,1,2,5,1.921928094887362,9.608512958786932,2.5,9,0,0,0.075766017,0.056824513,0.1175487465181058,0.075208914,6,0.5480138719081878,2.904617998864195,0.3392655849456787,5.21,-1.793236702,5.3774,0.0001,0.0079,0.0614,0.1723,0.2773,0.2654,0.2156,18.869310908817596,8.438,8.756,-29.877066981267195,5.8146,0.0,0.0039,0.037,0.1194,0.2122,0.2353,0.3922,5.1609,0.0001,0.008,0.0591,0.1991,0.3432,0.2784,0.1121
2022/7/19,395,angry,39667,3358,0,5,27,38,21,7,1,99,0,1,0,4,1,0,1,4,9,2.321928094887362,18.70676109524269,2.481861659584744,2,0,0,0.054930362,0.028412256,0.073537604,0.025069638,2,0.4834087520837783,4.770256329884541,-0.815406382,4.03,-0.838449539,4.3259,0.0,0.0153,0.1515,0.4113,0.3414,0.0749,0.0056,22.284077723075526,6.716,4.98,-22.869814834775237,4.8821,0.0,0.0093,0.0814,0.2727,0.3653,0.1971,0.0742,4.1106,0.0002,0.0269,0.2162,0.4349,0.2699,0.0444,0.0075
2022/7/18,394,flock,42574,3548,0,4,22,37,27,9,1,100,1,0,0,4,0,0,1,2,14,2.321928094887362,14.67560754158123,4.355893708482386,8,0,0,0.042785515,0.018384401,0.083008357,0.044568245,2,0.4234589546918869,3.668411099200972,-0.62697655,4.199999999999999,-0.443116954,4.8647,0.0,0.0092,0.0966,0.2679,0.3455,0.2082,0.0726,23.64718284837966,4.992,3.464,-25.777396196500657,5.3879,0.0001,0.0065,0.0663,0.1844,0.2576,0.2454,0.2397,4.7964,0.0002,0.0167,0.1135,0.2466,0.3499,0.2253,0.0478
2022/7/17,393,wacky,39611,3345,0,3,18,39,27,10,2,99,1,0,0,4,1,0,1,3,17,2.321928094887362,23.99346268810555,2.746342257741365,5,0,0,0.039665738,0.016713092,0.071309192,0.025069638,8,0.5425292879343033,3.509318086358366,-0.49429667,4.33,-1.913901762,5.266,0.0001,0.0093,0.0631,0.1852,0.3084,0.2621,0.1718,21.154504875225328,7.78,3.21,-28.065097531452487,5.9712,0.0001,0.0037,0.0289,0.102,0.1836,0.2209,0.4608,4.9006,0.0,0.013,0.0937,0.2657,0.3295,0.2035,0.0946
2022/7/16,392,roomy,38769,3280,0,2,17,41,28,10,2,100,0,0,0,3,1,1,2,2,10,1.921928094887362,14.61889284944747,2.516123775561495,5,0,0,0.057493036,0.030640669,0.099164345,0.036211699,1,0.4071332305669785,2.614053436878379,-0.446670115,4.369999999999999,-0.082428522,4.7389,0.0003,0.0082,0.1251,0.3334,0.2809,0.1559,0.0962,20.252235655561947,8.25,5.078,-26.811427221816697,5.0777,0.0,0.0063,0.0757,0.2565,0.3058,0.2069,0.1488,4.8781,0.0,0.0091,0.1012,0.2987,0.2875,0.2005,0.103
2022/7/15,391,wedge,39234,3353,0,2,11,32,37,17,2,101,0,0,1,3,0,0,1,2,10,1.921928094887362,20.54595341872739,1.559016994374947,8,0,0,0.056044568,0.016713092,0.077994429,0.030640669,0,0.3963838785886764,3.371015388192085,-0.178146064,4.6499999999999995,0.4210148815731594,4.9491,0.0,0.0099,0.0751,0.2472,0.3642,0.231,0.0726,21.475051880115288,7.118,6.806,-24.612940244121035,5.4259,0.0,0.0051,0.0503,0.1724,0.2782,0.2738,0.2202,4.7262,0.0001,0.0141,0.1085,0.2903,0.3586,0.1806,0.0478
2022/7/14,390,liver,40549,3388,0,4,16,26,25,20,8,99,1,0,0,3,0,0,1,1,8,2.321928094887362,21.34101206680074,2.280604373718116,22,1,0,0.062061281,0.013927577,0.067966574,0.022284123,5,0.5091244459152222,4.155157002264916,-0.065516829,4.81,-1.440586897,5.4923,0.0002,0.0079,0.0647,0.1646,0.2384,0.2376,0.2866,20.33782581321335,7.176,6.134,-29.94960886028646,5.9093,0.0001,0.0048,0.0417,0.1154,0.1783,0.1965,0.4632,4.7835,0.0002,0.0174,0.1101,0.3003,0.3074,0.1722,0.0924
2022/7/13,389,bland,46246,3727,0,7,31,38,18,4,0,98,0,0,0,4,0,0,1,2,8,2.321928094887362,13.32082971292274,5.096100699844706,8,0,0,0.049470752,0.017270195,0.084122563,0.055710306,0,0.366830963,3.040022169150661,-1.050200105,3.8,0.6158984515071616,4.8876,0.0,0.0119,0.0996,0.2557,0.3315,0.2244,0.0769,20.672300425392812,6.68,4.898,-27.84524347554582,5.5654,0.0,0.0065,0.0597,0.1582,0.2274,0.2339,0.3143,4.5762,0.0003,0.0172,0.1312,0.3355,0.3305,0.1437,0.0416
2022/7/12,388,night,46910,3870,1,8,27,27,17,13,7,100,0,0,0,4,0,0,1,3,9,2.321928094887362,42.57705314009662,2.101229586821916,12,0,0,0.04913649,0.028412256,0.04902507,0.011142061,2,0.4991203933954239,5.936951708951002,-0.541552782,4.32,-0.942058292,4.8599,0.0002,0.0149,0.1326,0.3076,0.2499,0.1114,0.1834,23.146537922261395,4.814,6.178,-23.1096760514908,5.1287,0.0,0.0078,0.0871,0.2542,0.2858,0.1497,0.2154,4.2641,0.0002,0.0226,0.2189,0.3949,0.2355,0.0904,0.0375
2022/7/11,387,madam,40545,3430,0,3,13,35,34,14,2,101,0,0,0,3,0,0,1,1,10,1.521928094887362,23.64243855606759,4.041381265149109,0,0,0,0.053704735,0.030083565,0.065738162,0.019498607,0,0.3078749567270279,4.643050487483801,-0.288496137,4.53,1.004677585,5.1179,0.0,0.0059,0.0557,0.2068,0.3628,0.2838,0.085,19.989069669235548,7.968,5.082,-29.70866604257823,5.7496,0.0,0.0021,0.0253,0.1055,0.2495,0.3232,0.2944,4.9005,0.0001,0.0065,0.0676,0.2584,0.3995,0.2218,0.0461
2022/7/10,386,berth,41785,3494,0,7,24,35,24,9,1,100,0,0,0,4,0,0,1,3,10,2.321928094887362,15.99354497354497,1.560660171779821,5,0,0,0.061169916,0.017270195,0.064066852,0.055710306,1,0.4027234226465225,2.904617998864195,-0.759346366,4.09,-0.053348511,4.8661,0.0,0.0092,0.095,0.2751,0.3357,0.2112,0.0738,19.10857408698635,7.636,7.026,-30.296668893770377,5.3809,0.0002,0.0057,0.0546,0.1896,0.2776,0.247,0.2253,4.6814,0.0001,0.0164,0.1231,0.3095,0.3228,0.1695,0.0586
2022/7/9,385,stead,47094,3933,1,6,20,27,28,16,3,101,0,0,0,3,0,0,2,2,6,2.321928094887362,14.83587693141773,2.349586409417042,9,0,0,0.068523677,0.030083565,0.081337047,0.038997214,0,0.2655875504016876,3.032196831638704,-0.461416304,4.390000000000001,1.283537403435724,4.6584,0.0002,0.0137,0.143,0.308,0.3047,0.1665,0.0639,21.518271881768936,7.458,8.102,-25.802407450733565,5.0943,0.0,0.0076,0.0748,0.2323,0.3213,0.229,0.135,5.0143,0.0004,0.0166,0.1151,0.2099,0.2723,0.2656,0.1201
2022/7/8,384,voice,42806,3484,1,5,24,35,25,9,1,100,1,0,1,2,0,0,2,1,10,2.321928094887362,19.76883699799642,3.442582403567252,1,0,0,0.057381616,0.013927577,0.1075208913649025,0.016713092,3,0.4634981870651245,4.934793021554251,-0.709605277,4.109999999999999,-0.886679194,4.7077,0.0001,0.0141,0.1241,0.2987,0.3231,0.1825,0.0574,20.23532560426632,8.254,6.188,-24.845705578457576,5.2672,0.0001,0.0074,0.0728,0.198,0.2836,0.2428,0.1953,4.363,0.0004,0.0265,0.1798,0.3539,0.3041,0.113,0.0223
2022/7/7,383,agape,43407,3671,0,2,18,36,27,15,3,101,0,1,1,2,0,0,1,1,8,1.921928094887362,50.0926148,6.013846284534354,4,0,0,0.068746518,0.028412256,0.085793872,0.005571031,0,0.3074013948440551,,-0.353716373,4.5,1.0078004385138946,4.7733,0.0001,0.0107,0.1076,0.3004,0.3237,0.1936,0.0639,23.85807159003219,6.928,6.598,-20.417226209236432,5.1698,0.0001,0.0054,0.066,0.2239,0.3111,0.2447,0.1488,5.219,0.0,0.0047,0.0731,0.212,0.2771,0.2749,0.1582
2022/7/6,382,fluff,47344,4049,0,0,4,25,44,23,4,100,0,0,0,4,0,1,1,2,14,1.370950594454669,49.42077922077922,2.599586409417042,4,0,0,0.030640669,0.018384401,0.055153203,0.008356546,0,0.3807070076465607,3.155157002264916,0.2447139620780945,5.0600000000000005,0.5243943452579263,5.0165,0.0001,0.005,0.0453,0.2337,0.4221,0.2314,0.0624,27.72550428974158,3.444,2.696,-21.99286920389731,5.4666,0.0001,0.0041,0.0262,0.1322,0.3331,0.3447,0.1596,4.8218,0.0002,0.006,0.0535,0.2834,0.4515,0.1798,0.0256
2022/7/5,381,field,44578,3604,1,6,25,36,23,9,1,101,0,0,0,3,0,0,2,2,9,2.321928094887362,15.36037549407115,5.301467039,6,0,0,0.054038997,0.018384401,0.066295265,0.055710306,0,0.3978084713220596,4.845838463156363,-0.771990716,4.06,0.4116205557992117,4.7668,0.0,0.0131,0.1202,0.2929,0.3078,0.1926,0.0734,21.220067479317535,6.01,6.036,-25.169875354929548,5.1985,0.0001,0.0075,0.0774,0.2236,0.2776,0.2278,0.186,4.0375,0.0001,0.0318,0.2532,0.4215,0.239,0.0476,0.0068
2022/7/4,380,sever,42645,3591,0,2,13,27,29,21,7,99,1,0,0,3,0,0,1,1,8,1.921928094887362,16.66832486482965,1.721587379343169,12,1,0,0.068523677,0.013927577,0.091922006,0.022284123,0,0.3021145552396774,3.200319161,0.041209817,4.8999999999999995,1.042663941881754,5.4723,0.0002,0.0102,0.0739,0.1632,0.2313,0.2277,0.2935,18.95972893778858,9.394,7.74,-30.46000702231848,5.9559,0.0,0.0064,0.0451,0.1104,0.1581,0.1843,0.4957,5.1336,0.0001,0.0114,0.0898,0.2066,0.2914,0.247,0.1537
2022/7/3,379,lilac,40486,3461,0,2,17,38,29,12,1,99,0,0,0,3,0,0,1,1,7,1.921928094887362,33.29872286354755,3.266123775561495,0,0,0,0.061949861,0.039554318,0.045125348,0.013927577,0,0.4054813295602798,2.893894133472422,-0.46273917,4.37,0.361022705,4.8496,0.0,0.0137,0.1199,0.2798,0.2885,0.1859,0.1122,21.31976806494186,6.562,5.196,-27.479888386481655,5.3385,0.0001,0.0062,0.0643,0.1962,0.2869,0.2103,0.236,4.5376,0.0002,0.0148,0.145,0.3422,0.3226,0.1354,0.0398
2022/7/2,378,egret,41765,3515,0,3,14,33,33,15,2,100,0,1,0,3,0,0,1,2,6,1.921928094887362,49.90063700707786,1.662570384968221,0,0,0,0.076100279,0.028412256,0.067409471,0.005571031,1,0.3713716328144073,1.768955396864122,-0.301279902,4.529999999999999,0.1533975436911884,4.4519,0.0001,0.0148,0.1466,0.3742,0.3191,0.1263,0.0189,23.753366052313492,6.66,8.494,-20.48408336129556,4.9247,0.0,0.0056,0.0797,0.2789,0.3433,0.2052,0.0873,4.654,0.0001,0.0063,0.1062,0.3495,0.3415,0.1576,0.0388
2022/7/1,377,pinto,47248,3792,0,5,25,41,22,6,1,100,0,0,1,3,0,0,1,2,7,2.321928094887362,18.55174937783634,2.766123775561495,6,0,0,0.057604457,0.035654596,0.059610028,0.030640669,0,0.4574863344430923,2.935286818630647,-0.792112827,4.04,0.018081213,4.6763,0.0001,0.011,0.1161,0.3244,0.3358,0.1589,0.0537,18.828918937638424,6.442,6.444,-30.053146739586285,5.2218,0.0,0.005,0.0661,0.217,0.3074,0.223,0.1815,4.3676,0.0002,0.0156,0.1696,0.3854,0.3068,0.105,0.0174
2022/6/30,376,hutch,44212,3758,0,1,12,28,28,21,9,99,0,0,0,4,0,0,1,3,13,1.921928094887362,23.64282643053541,2.351229586821916,9,0,0,0.045125348,0.035654596,0.044568245,0.030640669,0,0.3345102041959762,3.559005870547474,0.1561554670333862,5.01,0.8290342687672699,5.2865,0.0001,0.0063,0.0721,0.2172,0.262,0.2174,0.2249,22.390584408258796,5.01,5.356,-25.983583823469864,5.5318,0.0,0.0032,0.0453,0.173,0.2574,0.2372,0.2839,4.9674,0.0001,0.0096,0.0667,0.2357,0.3779,0.2543,0.0557
